# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Feb 25 09:42:59 CST 2019 [seed=1551058978230]
# -beagle_SSE DTA_385_nosample_tight_100m.xml
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	alpha	default.clock.rate	location.clock.rate	default.meanRate	location.meanRate	location.includedPredictors	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8	location.coefficientsTimesIndicators9	location.coefficientsTimesIndicators10	location.coefficientsTimesIndicators11	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	skyline
69400000	-50535.54796637429	-4453.943319808592	-46081.6046465657	46.29567847594105	1968.6248694692645	1268.3690259966572	93.30870537979877	207.45209647855253	102.19530418434665	134.57376465320291	99.86130875903729	31.65221632527728	25.297148913096294	29.870408375129454	20.961310317239732	14.548488750121214	145.0	15.0	15.0	33.0	108.0	9.0	25.0	20.0	11.0	3.0	9.27318719539547	0.43499554952884956	0.003542664801808472	0.01505493493774845	0.0035426648018084695	0.01505493493774845	2.0	-0.0	0.0	-0.0	1.1996859101155795	-0.9754479737814693	0.0	-0.0	0.0	0.0	0.0	-0.0	-45815.41824800729	0.0	0.0	-266.1863985584039	-2057.381726473744
69420000	-50545.17903121622	-4482.139455203221	-46063.039576013	45.867328096075184	1969.0532198491303	1294.2749409890514	112.7307195376899	253.2742978610308	169.3328110171074	115.65301278901747	86.0306180062618	150.7069513231649	33.29432383916648	18.27791512694053	35.32874813312823	20.09982022168367	145.0	1.0	11.0	45.0	96.0	23.0	35.0	12.0	5.0	11.0	8.594625446816185	0.4849916737372418	0.003603010948950348	0.018564804112125584	0.003603010948950353	0.018564804112125566	2.0	0.4691405192483211	-0.0	0.0	-0.0	-0.7652566355154012	-0.0	-0.0	0.0	0.0	0.0	0.0	-45806.964256449355	0.0	0.0	-256.0753195636418	-2073.6446254644793
69440000	-50554.14968028437	-4484.0741086589305	-46070.075571625435	46.34600418935568	1968.5745437558498	1302.6511309226019	85.42804886031662	187.4707271014379	40.09953592310549	142.74646393405143	96.4308693764757	138.74762301816946	33.34892407851052	32.1122626385687	19.530159650901364	14.037346780495536	136.0	1.0	9.0	66.0	89.0	17.0	42.0	16.0	5.0	3.0	9.110191062194948	0.46135138815180754	0.003649494398111027	0.020393894731753126	0.003649494398111021	0.02039389473175313	2.0	0.48311584308921773	-0.0	-0.0	0.0	-0.6843488819384516	0.0	-0.0	-0.0	-0.0	0.0	0.0	-45818.041267467794	0.0	0.0	-252.0343041576394	-2075.4832020332606
69460000	-50533.784938222445	-4475.601823934519	-46058.183114287924	45.692111450747674	1969.2284364944578	1278.4943528182482	118.47972517471942	98.500012330783	95.00612179383857	137.87624232848754	94.89362732333197	93.50345164668225	26.0739760294311	23.169793217176505	59.630289411564824	10.247785338455458	136.0	2.0	16.0	71.0	84.0	13.0	39.0	17.0	3.0	3.0	8.180691619245422	0.4388049482981633	0.003461456653829316	0.019068882521064062	0.003461456653829318	0.019068882521064073	2.0	0.39804454785454046	0.0	0.0	0.0	-1.265767701400034	-0.0	-0.0	0.0	0.0	-0.0	0.0	-45797.78453501663	0.0	0.0	-260.3985792712895	-2071.360131974374
69480000	-50523.12818553872	-4466.059085366784	-46057.06910017194	44.79986821084636	1970.120679734359	1271.0695921587353	101.03270098250798	104.87459014851188	176.68112443426642	111.92035332038789	77.03572352711869	71.64704541937081	25.53456007956458	15.296755782776197	3.476132372439423	1.1146384010315116	127.0	32.0	9.0	79.0	75.0	5.0	37.0	16.0	3.0	1.0	8.328482604910734	0.4734811866112924	0.0037057490418396415	0.015797815810344527	0.003705749041839645	0.015797815810344524	3.0	0.5652878244443662	0.0	0.0	-0.0	-0.5210206483711469	0.0	-0.0	-0.0	-0.0	-0.0	-0.3838645297088079	-45801.65414562232	0.0	0.0	-255.41495454961927	-2070.3102384677863
69500000	-50520.62103102854	-4478.511815249941	-46042.1092157786	45.387297342859775	1969.5332506023458	1284.583734503541	99.28852378109835	115.94553471121306	146.95940275016207	111.34747161876771	99.85321270027771	140.39926147104123	22.396368227130804	13.097945079478151	24.372212587788848	11.219952135460476	119.0	44.0	4.0	77.0	75.0	2.0	33.0	13.0	7.0	10.0	8.310685487448493	0.4353256988711786	0.003569581817655749	0.018128913553097974	0.003569581817655748	0.01812891355309798	3.0	0.6956234362641276	-0.0	0.0	0.0	-0.8202144601292279	-0.0	0.0	-0.0	-0.0	0.0	-0.7055673645419539	-45791.114397206125	0.0	0.0	-250.99481857247423	-2073.460115134787
69520000	-50505.85652190718	-4478.767703641091	-46027.08881826609	46.98565227305371	1967.9348956721517	1298.726985421271	85.8777081643328	138.69906733382274	51.3260806938733	130.6625392400036	98.34873337250977	18.608659046591495	31.516265746760766	32.985631087879675	48.21758556371667	11.058666407365015	118.0	43.0	4.0	71.0	79.0	1.0	38.0	23.0	1.0	6.0	8.37566592083274	0.4590938098501271	0.0035369528707600486	0.01752330318317684	0.003536952870760047	0.017523303183176818	2.0	-0.0	0.0	0.0	0.9917287779431242	-1.078103168540609	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-45767.08401068374	0.0	0.0	-260.0048075823523	-2076.8191087953137
69540000	-50546.99924978687	-4465.4124765917	-46081.58677319517	45.87001597166905	1969.0505319735364	1276.6224443075744	89.95560359144233	132.0623260422587	118.5275362268984	94.05573483761121	120.94701670331908	45.1201662855994	31.486167081857552	20.58586130048174	46.20798775549675	5.723153313159885	106.0	35.0	7.0	82.0	79.0	3.0	35.0	27.0	2.0	8.0	8.291244268485114	0.43988515606863715	0.003539037443866746	0.0167569258936888	0.003539037443866742	0.016756925893688778	3.0	0.6121536137737958	-0.0	0.0	0.0	-0.5847966894384943	-0.0	0.0	0.0	0.0	-0.0	-0.7664464297194654	-45828.89067923032	0.0	0.0	-252.6960939648569	-2064.4070674060545
69560000	-50563.227705308	-4476.83273099058	-46086.39497431742	45.22890485648435	1969.691643088721	1291.4514559222725	79.78820736956277	86.6043309434416	167.1606454389887	120.64850163368978	105.93488533908766	95.2181594812538	44.61445612369151	29.362102876263737	9.804842695314264	5.512561727485659	106.0	30.0	25.0	86.0	71.0	5.0	22.0	31.0	6.0	2.0	8.945071962884573	0.4073128568203375	0.003334457988757555	0.01718107117342851	0.003334457988757554	0.01718107117342851	2.0	0.36941039713943913	0.0	-0.0	0.0	-1.016365525910618	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-45828.29221632017	0.0	0.0	-258.1027579972484	-2077.0252117943205
69580000	-50555.26573788032	-4497.842097842396	-46057.42364003792	45.962028528636765	1968.9585194165688	1324.3151530187247	104.97549942409523	123.32358848201142	111.96203621464461	113.46612243279351	102.15842591299938	124.72476295494032	51.335812451886056	30.85386210481366	28.20986621842842	12.21678293533633	101.0	29.0	19.0	96.0	55.0	7.0	20.0	31.0	19.0	7.0	8.84689476881282	0.42513474293504694	0.0033238725550963077	0.019848427697750425	0.0033238725550963086	0.019848427697750425	2.0	0.3946065528988284	0.0	-0.0	-0.0	-0.8746108525272273	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-45804.93057153979	0.0	0.0	-252.49306849812848	-2091.8501247054583
69600000	-50528.99713425701	-4483.326478334666	-46045.670655922346	46.12054028416094	1968.8000076610447	1319.6649990104308	87.48895275003319	107.96140897049739	110.93108090963254	120.41577136358316	97.8658648580485	343.2541679505212	38.23806520911284	23.31689052950419	29.34047030970402	2.208875425486096	99.0	46.0	5.0	105.0	55.0	3.0	18.0	35.0	16.0	2.0	8.585561809619936	0.4284994120285679	0.0034555718480980477	0.018304227472345003	0.0034555718480980446	0.018304227472344982	3.0	0.5732385769470043	0.0	-0.0	-0.0	-0.594377777109348	-0.0	-0.0	-0.0	-0.0	0.0	-0.5010877860503781	-45796.63654064466	0.0	0.0	-249.03411527769242	-2077.6881620250524
69620000	-50552.138185640666	-4486.180911690105	-46065.95727395056	45.530386637920245	1969.3901613072853	1304.057499015886	82.44302904681362	95.42033152785365	143.33755081554781	127.39638556096052	78.30413913871013	86.47691732381766	46.928017645090456	30.637518821158075	33.93857532764234	5.316679850670409	94.0	54.0	2.0	115.0	48.0	1.0	19.0	22.0	25.0	4.0	8.728972628844497	0.44156221518764077	0.003479883818558111	0.020176307554968388	0.0034798838185581115	0.0201763075549684	3.0	0.6579662863132208	0.0	-0.0	0.0	-0.7001243690340013	0.0	0.0	0.0	-0.0	0.0	-0.43732490530875384	-45819.295239867526	0.0	0.0	-246.66203408303764	-2079.2391836922866
69640000	-50548.21358689607	-4499.696905399587	-46048.51668149648	46.34260582164043	1968.577942123565	1315.2875949638135	89.10939265355907	132.77671834244876	162.77421264178815	126.61584746579597	110.31332055819222	159.40485477126026	108.91377728216246	25.04808818839778	24.24573736547155	1.9103139655068841	88.0	57.0	12.0	110.0	29.0	13.0	14.0	30.0	29.0	2.0	8.631547488440246	0.44076811639469304	0.003353631577294304	0.027369752357338625	0.003353631577294303	0.027369752357338576	2.0	0.0	0.0	-0.0	1.2592359378602815	-0.5686503303151669	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-45797.159005305926	0.0	0.0	-251.35767619055977	-2081.022408415372
69660000	-50559.97609562853	-4492.459495933667	-46067.51659969486	46.18870908104711	1968.7318388641584	1322.105094431206	96.10322289284395	138.98357578071992	137.01278530643285	111.05091727294727	51.72592321706854	107.38876189433715	60.40211171294789	24.42246927674893	21.648891616381633	16.260133115449246	98.0	49.0	18.0	115.0	12.0	11.0	21.0	29.0	22.0	9.0	9.171829506886025	0.44957982071669916	0.003455250312569558	0.018964325543304815	0.0034552503125695596	0.018964325543304808	2.0	0.547010974444776	-0.0	0.0	-0.0	-0.5363420365047474	-0.0	-0.0	0.0	0.0	0.0	0.0	-45813.00027785903	0.0	0.0	-254.516321835833	-2087.513414177388
69680000	-50549.28521110139	-4477.945481035456	-46071.339730065934	46.496756048684574	1968.423791896521	1306.296580577434	103.90345179085686	149.43095151865168	164.3903330454786	111.64217797887906	73.97514088500564	105.54926305881138	113.12264152552487	33.57773868764735	21.10329425061757	1.0694291465206978	103.0	45.0	15.0	126.0	4.0	5.0	24.0	31.0	29.0	2.0	8.53621599826949	0.42590858077124755	0.0034334368602284026	0.016279355346448903	0.003433436860228404	0.01627935534644892	2.0	0.3190704593097664	-0.0	0.0	-0.0	-1.0420672036929695	0.0	-0.0	-0.0	0.0	-0.0	0.0	-45810.0839833588	0.0	0.0	-261.25574670713405	-2075.50440633037
69700000	-50545.213613846296	-4493.98244968989	-46051.23116415641	46.215953012053305	1968.7045949331523	1314.3847489391405	86.08324827329778	162.59978668361347	160.25166657814813	102.15383191933068	73.13866378447588	123.89479672965001	114.49816025164196	20.98050026101405	43.138772561336935	4.8450232676489735	114.0	41.0	24.0	111.0	8.0	7.0	20.0	21.0	33.0	5.0	8.69732558679473	0.42429582171719177	0.0034995438490859005	0.023729688554445443	0.0034995438490858974	0.02372968855444546	2.0	-0.0	-0.0	0.0	1.4917611315811479	-0.9995378685373518	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-45799.715412454636	0.0	0.0	-251.51575170177236	-2080.8019673003278
69720000	-50544.89758457076	-4473.277059707109	-46071.620524863654	46.635587097529275	1968.2849608476763	1284.75917378034	92.73720094154977	114.40978044445995	83.42640672280345	107.33361296555968	67.40937622976551	100.11945802342997	47.00986271779354	25.206852058418132	31.684134989742265	9.741897451125554	125.0	42.0	10.0	118.0	6.0	27.0	1.0	19.0	31.0	5.0	8.772131860706963	0.4771895194116173	0.003598268926449431	0.021986745104943594	0.003598268926449435	0.02198674510494361	3.0	0.8615886058711774	-0.0	0.0	-0.0	-0.8910810307668414	0.0	0.0	0.0	-0.0	-0.0	-0.6979193503121849	-45820.29258497483	0.0	0.0	-251.32793988882815	-2064.5979804998806
69740000	-50549.65620410849	-4478.490185186868	-46071.16601892162	46.6797434129928	1968.2408045322127	1297.6675405600981	101.83545890577832	142.77087127489546	69.81095926054203	85.61462662837474	134.46318532964207	107.72773311598544	16.388922340288616	60.84792011231445	25.139878086039523	8.976464299422135	122.0	54.0	14.0	110.0	9.0	17.0	19.0	1.0	36.0	2.0	8.47131600817086	0.43216803618623495	0.00350132073428712	0.015320506769738795	0.0035013207342871233	0.015320506769738812	3.0	0.7484316448488699	-0.0	0.0	0.0	-0.6700127709931333	0.0	-0.0	-0.0	-0.0	0.0	-0.5483515786136504	-45815.114124811356	0.0	0.0	-256.05189411026487	-2073.2955546068542
69760000	-50533.37785232989	-4474.789751429102	-46058.588100900786	47.33810036534054	1967.582447579865	1294.841059438551	90.16666914942523	197.88052212334316	95.4427635296554	108.67604563487728	92.51302695247072	103.3247589958222	17.271535086849674	42.13240637900428	32.436481181208364	9.183981242921188	113.0	43.0	11.0	111.0	2.0	42.0	17.0	2.0	37.0	6.0	8.48408152963737	0.42769514269785075	0.003386901122049768	0.02296714365253577	0.0033869011220497743	0.02296714365253581	2.0	0.34830836938169724	0.0	0.0	0.0	-1.0412260045170725	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-45807.69399265286	0.0	0.0	-250.89410824793086	-2062.3141435001426
69780000	-50524.770760429026	-4472.866948833797	-46051.90381159523	46.53736923408156	1968.383178711124	1273.316912855035	89.1091596579891	138.747603745785	140.80997959224484	96.6343159972469	65.9690249845596	98.23961506692264	89.00916773287803	15.071153317849529	23.553813742925843	17.483021956348292	110.0	39.0	14.0	114.0	16.0	24.0	3.0	5.0	42.0	17.0	8.94145485689966	0.4277593383258391	0.0035838839898867767	0.022361820700820455	0.0035838839898867736	0.022361820700820413	2.0	0.37555137907420927	-0.0	0.0	0.0	-1.0622677247957022	0.0	0.0	0.0	-0.0	0.0	-0.0	-45800.695884431945	0.0	0.0	-251.20792716328418	-2063.7509359210167
69800000	-50520.347886148586	-4470.599935094457	-46049.74795105413	45.86672188109547	1969.0538260641101	1279.3128632357657	92.882332135833	155.9326722968845	213.6536721503494	111.17505178853517	87.43334970353055	118.93589853715841	57.85102384688055	18.609795860788623	25.962260774907346	8.052504160790535	98.0	34.0	2.0	132.0	32.0	19.0	9.0	13.0	43.0	2.0	8.46933545893367	0.4350114658585449	0.00360527717232427	0.023848457473349877	0.0036052771723242647	0.023848457473349873	2.0	0.4637554064155181	0.0	-0.0	0.0	-0.4837038268737346	0.0	0.0	0.0	0.0	-0.0	-0.0	-45801.001954608946	0.0	0.0	-248.74599644518122	-2060.0864831285835
69820000	-50502.2871926367	-4468.7922555625355	-46033.49493707417	46.274286574907144	1968.6462613702984	1288.2709928217353	104.83197800337186	109.96257209452865	196.2679897531638	122.07332424531522	60.50975741830025	59.78778904274295	142.3483307957524	34.380907877643	28.11591743293239	11.793013612114457	89.0	39.0	10.0	129.0	22.0	11.0	15.0	17.0	48.0	4.0	8.528169677945858	0.4630089314077653	0.003616308100009668	0.017867653770243606	0.0036163081000096624	0.017867653770243585	2.0	0.46303919372061425	0.0	-0.0	-0.0	-0.8939962006356876	-0.0	0.0	0.0	-0.0	0.0	0.0	-45778.1554063808	0.0	0.0	-255.3395306933677	-2065.5785394333266
69840000	-50552.651585253	-4467.888262387177	-46084.76332286582	46.57220563438227	1968.3483423108232	1275.3464611422767	95.59214699711073	131.99010564662356	82.09573028446147	111.27886406843814	52.97615168603073	71.20413809504642	84.65887340828544	27.200623159654086	21.528878325678612	5.2200999568970445	80.0	42.0	7.0	143.0	18.0	2.0	30.0	10.0	48.0	4.0	9.015842289627754	0.4460840451354014	0.003558845630992679	0.022719960259477284	0.003558845630992684	0.022719960259477298	3.0	0.3451478101296699	-0.0	-0.0	0.5960048361269543	-0.5910910297833042	0.0	0.0	-0.0	0.0	-0.0	-0.0	-45834.154800438715	0.0	0.0	-250.60852242711093	-2060.046068575943
69860000	-50515.796996034886	-4487.315730516073	-46028.481265518814	45.74500901009194	1969.1755389351135	1303.191040724908	105.38790155374704	118.52992016580268	103.6174202940963	104.45812901235952	41.080715701457926	30.065356971907757	114.72503029761003	21.747641452066606	20.521809358105873	7.603341037809447	93.0	35.0	13.0	141.0	15.0	1.0	25.0	8.0	50.0	3.0	8.21363454766787	0.42086619167363676	0.003476398320975111	0.02369542050035305	0.003476398320975113	0.023695420500353035	2.0	0.527114446889869	-0.0	0.0	-0.0	-0.8824870425305897	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-45777.32550978512	0.0	0.0	-251.1557557336923	-2076.261973550639
69880000	-50544.69913583417	-4466.852262777647	-46077.84687305652	47.04468920650652	1967.875858738699	1284.3178038617496	100.18771716036734	129.33508499610224	122.17221877054679	103.8550525832881	31.492042059842408	47.32100236681584	73.9283246206916	15.975389766446362	30.23151465298402	6.3841637167244905	89.0	39.0	13.0	147.0	3.0	6.0	26.0	6.0	51.0	4.0	8.386321060689811	0.4086481867944839	0.003319349326135246	0.017163103903270957	0.003319349326135242	0.017163103903270947	2.0	0.4657115740697705	-0.0	-0.0	0.0	-0.5845932971299411	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-45819.331910926245	0.0	0.0	-258.51496213028076	-2067.014357198697
69900000	-50549.38460555638	-4488.130765876685	-46061.253839679695	46.340472058911196	1968.5800758862943	1298.4235156198883	88.23975064015818	103.65997746403812	179.4214455097145	91.2885538921963	38.56476047882744	39.02765200511351	85.27157835901244	55.218949549146494	25.511867509502835	3.865447958386048	91.0	38.0	11.0	147.0	3.0	7.0	24.0	3.0	55.0	5.0	8.530340896341414	0.4151812889185101	0.003411343261169539	0.022885577599029126	0.003411343261169544	0.02288557759902909	2.0	0.3626973295322051	-0.0	0.0	0.0	-1.0065492160127605	0.0	0.0	0.0	0.0	-0.0	0.0	-45813.874875197085	0.0	0.0	-247.37896448261185	-2074.51141595038
69920000	-50561.496995776484	-4476.018119397252	-46085.47887637923	46.50179251428289	1968.4187554309226	1301.1504736786737	83.72452183086388	109.97675844832702	112.13660140089479	99.76553419692917	13.918563143821377	27.454421890535635	101.8001774100926	32.02368792011099	21.638540185260872	11.324384037089795	93.0	41.0	3.0	148.0	11.0	5.0	22.0	8.0	49.0	4.0	8.62134475267619	0.4515654782941117	0.003481937295164601	0.019550606833510616	0.0034819372951646016	0.019550606833510616	2.0	0.43213276040732607	0.0	0.0	0.0	-0.5671129697221131	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-45827.88821068057	0.0	0.0	-257.590665698666	-2070.1159684914774
69940000	-50538.41488637901	-4474.314270664389	-46064.10061571462	45.242047993798536	1969.678499951407	1293.8963353734143	95.61717934870445	107.32716225368102	149.2376171993074	118.47621249774043	83.08145240371937	32.961002256670476	98.04184198220698	51.895891664938894	23.258843364945598	7.441252847768768	102.0	12.0	1.0	164.0	11.0	11.0	15.0	12.0	51.0	5.0	8.179020316463093	0.40580640701900333	0.0032492767127113706	0.01600158697833236	0.0032492767127113697	0.01600158697833234	3.0	0.5667327377162851	0.0	0.0	-0.0	-1.007278828617511	-0.0	-0.0	-0.0	0.0	-0.0	-0.4244621340220172	-45809.206805676935	0.0	0.0	-254.8938100376869	-2072.524199365972
69960000	-50520.37076890581	-4464.353008785439	-46056.01776012037	46.1156930511028	1968.8048548941026	1281.100475021104	99.6980146165166	300.0120643082604	92.1864926118447	111.0129865881366	47.29903615253333	85.58973395681328	84.51951656361183	28.585018357633935	23.61800999711445	6.726534360493993	97.0	7.0	8.0	165.0	12.0	16.0	16.0	5.0	54.0	4.0	9.016427371715146	0.4403517627165667	0.003549076605336921	0.01700715345454363	0.003549076605336915	0.01700715345454363	3.0	0.0	0.0	-0.0	1.3238896855618256	-0.6878039780209715	-0.0	-0.0	-0.0	0.3630056789514645	-0.0	0.0	-45796.816412031716	0.0	0.0	-259.2013480886561	-2056.656234983695
69980000	-50550.80079592511	-4476.61055733427	-46074.19023859084	45.860505407343084	1969.0600425378625	1281.0199498032744	78.7350250872248	243.81920071495793	60.5589159499324	128.89341221186706	183.82507376898297	132.16373919855243	105.36956864136559	117.26867063164397	24.04788896280403	2.8823860082921935	97.0	8.0	8.0	160.0	5.0	23.0	8.0	12.0	59.0	4.0	8.847603469030867	0.45505557210062375	0.003687049258590532	0.019423699390192114	0.0036870492585905344	0.0194236993901921	3.0	0.16428058806571064	0.0	0.0	-0.0	-1.077074674977678	0.0	-0.0	-0.0	0.2887352765126583	0.0	0.0	-45814.59740435942	0.0	0.0	-259.59283423142415	-2065.4745627430057
70000000	-50560.34936381758	-4464.593118156239	-46095.75624566134	44.94572060078555	1969.97482734442	1262.45376565057	85.42019078368864	351.0646819035595	127.22030011565374	109.99817964920429	58.41650098221718	44.3598551772386	156.27326061679398	170.72498578556264	35.088815314979314	31.10334536654057	94.0	7.0	13.0	157.0	15.0	14.0	1.0	15.0	64.0	4.0	8.296488204608751	0.4268616497965847	0.0036582780933778754	0.019474779636355563	0.003658278093377875	0.01947477963635558	1.0	0.5381190497040493	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-45827.33286787699	0.0	0.0	-268.42337778434734	-2055.1476498580746
70020000	-50539.54531216239	-4453.68431409495	-46085.86099806744	46.00469597234648	1968.915851972859	1253.8551462109674	90.98792900615112	209.6399110152298	85.47542304339774	93.04106692082149	88.7775643483589	101.83623217173422	122.79398509508476	134.98044414526424	27.71266379177809	6.003290207977105	98.0	7.0	19.0	155.0	12.0	6.0	2.0	17.0	66.0	2.0	8.948867114674504	0.4491507354065689	0.003630015652849301	0.017857461745199654	0.0036300156528492958	0.01785746174519964	2.0	0.41611602461523683	-0.0	0.0	-0.0	-0.41147343932729763	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-45822.5492173274	0.0	0.0	-263.3117807400348	-2051.0736985086946
70040000	-50552.42714679965	-4474.188975466938	-46078.23817133271	45.724495746571534	1969.1960521986339	1277.160763806995	94.14620131363019	285.92426199559674	126.89843191538523	107.14562315394343	67.95875652214434	55.076210159972725	72.28028755448044	103.96083196421763	32.58148473709362	4.228226676371257	100.0	10.0	14.0	149.0	9.0	12.0	11.0	15.0	61.0	3.0	8.701137042096812	0.4346607248574698	0.003431481406071811	0.024081639911004184	0.00343148140607181	0.024081639911004163	2.0	0.0	-0.0	0.0	1.2927016052248614	-1.1655474741489955	0.0	-0.0	0.0	0.0	0.0	-0.0	-45822.023312815	0.0	0.0	-256.21485851771536	-2062.65438593715
70060000	-50545.15899933388	-4466.8764490232925	-46078.282550310585	45.56922303427191	1969.3513249109335	1267.0320594087266	95.11496243426028	107.11615082871188	121.47689389667363	97.48765290436987	99.52313426835292	105.37437324834166	60.32383344889411	46.438522384663315	29.37796507348668	9.619491617440485	101.0	7.0	17.0	158.0	2.0	28.0	2.0	8.0	59.0	2.0	8.579943697153292	0.4237054748009719	0.0035712499563993385	0.020150289282876748	0.0035712499563993376	0.020150289282876734	2.0	0.5429363379318101	-0.0	0.0	0.0	-0.6981979480235272	-0.0	0.0	-0.0	0.0	0.0	-0.0	-45822.7126269071	0.0	0.0	-255.56992340348214	-2063.0858679386865
70080000	-50529.0849960464	-4465.860679561279	-46063.22431648512	45.23211796869733	1969.6884299765081	1272.7149440225774	80.8866921100992	177.92094914618067	141.12534334404077	107.24930857857605	95.46315285331094	101.8669852829013	48.30296847549565	9.347249254855234	32.24867990842176	8.761866616694219	99.0	19.0	23.0	141.0	13.0	22.0	7.0	8.0	49.0	3.0	8.900382085831687	0.44366143568126093	0.003552639088609879	0.020466709953654294	0.0035526390886098766	0.020466709953654252	3.0	0.7372683460262637	-0.0	-0.0	-0.0	-0.6829245348820562	-0.0	0.0	0.0	-0.0	-0.0	-0.6867198902761784	-45811.671576307665	0.0	0.0	-251.55274017745046	-2056.5113315058543
70100000	-50570.76965948919	-4480.82394259996	-46089.945716889226	45.30054454321576	1969.6200034019898	1283.195160113289	99.20358134364338	137.74098699734463	112.3969814423372	108.10806066221527	89.00652513306709	112.96710259359668	148.63816807015786	62.771278545632434	24.48212343681745	4.418556389084804	97.0	22.0	29.0	129.0	6.0	31.0	10.0	2.0	54.0	4.0	8.922141586809435	0.4373581468062425	0.0035953495395745685	0.021821068317344178	0.0035953495395745685	0.0218210683173442	2.0	0.5420401251504331	-0.0	0.0	0.0	-0.701919939336058	0.0	-0.0	0.0	0.0	0.0	0.0	-45838.63907770896	0.0	0.0	-251.30663918026687	-2069.4900249832094
70120000	-50567.29251787286	-4469.9688461970445	-46097.32367167582	46.0801427331082	1968.8404052120973	1290.651626186218	78.29943449883874	135.9295396129649	100.00013629127018	106.6819351602065	64.93479537024085	100.94018976848388	42.44131453596244	21.190041055797558	31.095193706162867	8.09552722986645	81.0	42.0	28.0	134.0	11.0	20.0	5.0	3.0	53.0	7.0	9.275428249343522	0.42467190194097765	0.0034909002091080567	0.014623688227140464	0.0034909002091080567	0.014623688227140457	2.0	0.39264361755042193	-0.0	-0.0	1.3079362611937695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45829.51914816031	0.0	0.0	-267.8045235155066	-2071.0164481842958
70140000	-50558.843281415735	-4479.34384186894	-46079.499439546795	45.57434519449521	1969.3462027507103	1275.2840222540965	97.61711884948102	126.06097675803461	200.31894372912848	98.49250132556355	46.206457076160085	100.98169196735165	176.88124023484852	44.222547769959846	30.573350678331387	15.587098529972758	90.0	38.0	31.0	134.0	6.0	15.0	1.0	7.0	51.0	11.0	8.864793267220792	0.4524159024847923	0.003710092109008186	0.021848869945906135	0.0037100921090081943	0.021848869945906162	2.0	0.555418747896789	-0.0	-0.0	0.0	-0.8542386984583774	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-45828.21087829105	0.0	0.0	-251.2885612557456	-2066.8193511161603
70160000	-50537.07188317863	-4467.764540937692	-46069.307342240936	45.11702462198196	1969.8035233232235	1271.6547689770857	101.30997318432682	150.07781476928184	159.66219692297926	94.27627766234562	194.36475539903995	57.67597241472164	71.12715138897384	69.33175730869745	24.13985763741995	6.9027449912769265	91.0	48.0	19.0	127.0	5.0	14.0	3.0	24.0	45.0	8.0	8.156019773184882	0.41541915288018444	0.0036327828798664494	0.018257304614353157	0.0036327828798664442	0.018257304614353136	3.0	0.21245819702180863	0.0	-0.0	1.8428711675248661	-0.45615882266035385	0.0	0.0	0.0	0.0	-0.0	-0.0	-45813.03181989625	0.0	0.0	-256.27552234468624	-2062.074969924307
70180000	-50545.77588269726	-4482.166618824342	-46063.60926387292	46.42543488083186	1968.4951130643735	1282.4786426677008	82.03706495483318	142.09997738718175	86.19504598646887	112.80589502389137	89.42336829990043	91.98572499639293	81.27949268352596	29.417573031469143	27.171376440942105	18.96850947119989	102.0	56.0	7.0	115.0	11.0	19.0	4.0	14.0	48.0	8.0	8.648840230639554	0.40231415241930596	0.003328111561642929	0.023025810910313735	0.003328111561642927	0.023025810910313735	2.0	0.5969351490251553	0.0	-0.0	0.0	-0.6308377416147729	-0.0	-0.0	0.0	0.0	-0.0	0.0	-45808.110405290616	0.0	0.0	-255.4988585823034	-2069.9870641120824
